Subject,Device,Rho,Lambda,Display,Number_Collisions
17,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
17,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,3.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,3.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,3.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_300,monitor_5000,monitor,3.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,2.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
17,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,3.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
17,monitor_19x31,monitor_500,monitor_1000,monitor,3.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
17,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,4.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,3.0
18,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,3.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,3.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,3.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
18,monitor_06x10,monitor_100,monitor_5000,monitor,1.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,0.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,0.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,3.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
18,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,3.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,3.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
18,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
18,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,0.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,3.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,0.0
18,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,4.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
18,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,3.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,4.0
18,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,0.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,3.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,3.0
18,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,3.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,0.0
18,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,4.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,3.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,0.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
18,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_1000,monitor,1.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,3.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
18,monitor_10x16,monitor_500,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
18,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,3.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
18,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,0.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,0.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,0.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
18,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,3.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,0.0
18,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,0.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,0.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,0.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_500,monitor_1000,monitor,1.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,4.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
18,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,4.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,10.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,3.0
1,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,11.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,8.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,3.0
1,monitor_06x10,monitor_100,monitor_1000,monitor,3.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,5.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,7.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,3.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
1,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,6.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,4.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,0.0
1,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,3.0
1,monitor_06x10,monitor_300,monitor_1000,monitor,5.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,0.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,8.0
1,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,4.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
1,monitor_06x10,monitor_500,monitor_0050,monitor,3.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,5.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,0.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,0.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
1,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,1.0
1,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,3.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,6.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,6.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,5.0
1,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,4.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,4.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,4.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,4.0
1,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,1.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,0.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,3.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_300,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,2.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,4.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,5.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
1,monitor_10x16,monitor_300,monitor_1000,monitor,1.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,3.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,4.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,3.0
1,monitor_10x16,monitor_300,monitor_5000,monitor,1.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,1.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,3.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,2.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,0.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,4.0
1,monitor_10x16,monitor_500,monitor_0050,monitor,3.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,3.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,2.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,3.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,5.0
1,monitor_10x16,monitor_500,monitor_1000,monitor,4.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,5.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,2.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,1.0
1,monitor_10x16,monitor_500,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,4.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,3.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,2.0
1,monitor_19x31,monitor_100,monitor_0050,monitor,0.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,1.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_100,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,5.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,6.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_100,monitor_5000,monitor,2.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,3.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,3.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_300,monitor_0050,monitor,2.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,0.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,1.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_300,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,2.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,0.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,1.0
1,monitor_19x31,monitor_300,monitor_5000,monitor,5.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,3.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,2.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,2.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,1.0
1,monitor_19x31,monitor_500,monitor_0050,monitor,4.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_500,monitor_1000,monitor,2.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,1.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,3.0
1,monitor_19x31,monitor_500,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_100,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,0.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,1.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,4.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,0.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_100,monitor_5000,monitor,3.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,2.0
20,monitor_06x10,monitor_300,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,0.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,3.0
20,monitor_06x10,monitor_300,monitor_1000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,1.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,3.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,3.0
20,monitor_06x10,monitor_300,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,0.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,1.0
20,monitor_06x10,monitor_500,monitor_0050,monitor,2.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,4.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,4.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,3.0
20,monitor_06x10,monitor_500,monitor_1000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,0.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,0.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
20,monitor_06x10,monitor_500,monitor_5000,monitor,2.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,2.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,1.0
20,monitor_10x16,monitor_100,monitor_0050,monitor,0.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,3.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,1.0
20,monitor_10x16,monitor_100,monitor_1000,monitor,0.0
20,monitor_10x16,monitor_100,monitor_5000,monitor,3.0
20,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
20,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
20,monitor_10x16,monitor_100,monitor_5000,monitor,2.0
20,monitor_10x16,monitor_100,monitor_5000,monitor,1.0
